what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322832287766
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1322832290434
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832290762
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832329106
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1322832329980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832353458
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832368294
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322832368325
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832372209
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832416861
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832418808
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322832427372
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832435874
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1322832435968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832436779
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832441131
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322832441209
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1322832442208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832442520
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832447562
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832452490
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832458365
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322832458397
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832461066
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832472023
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1322832472111
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322832472704
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1322832473576
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832473901
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832478629
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832481346
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832484350
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322832484412
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832486412
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322832568325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322832581711
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832585767
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1322832585845
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322832586781
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1322832587452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832587811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832592778
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322832598425
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832600656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322832630732
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322832642418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832645809
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1322832645902
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832646511
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832648512
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322832648606
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1322832649304
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832649665
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832654928
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832664291
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832675609
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322832675655
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832677668
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322832699477
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322832707261
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832710100
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1322832710209
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322832710646
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1322832711723
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832712019
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832717518
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832720512
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832734755
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322832734820
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832737187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832783258
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1322832783398
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832792852
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832814832
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1322832814910
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1322832818615
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832821217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832881754
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1322832883298
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322832887510
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832892128
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832927923
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322832931115
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832933068
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832960241
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1322832960382
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322832961021
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832962581
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322832997096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833017162
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833024682
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322833028925
executed,command,org.eclipse.cdt.codan.ui,2.0.0.201109151620,"org.eclipse.cdt.codan.commands.runCodanCommand",1322833031421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833031751
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833037582
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322833037712
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322833043605
executed,command,org.eclipse.cdt.codan.ui,2.0.0.201109151620,"org.eclipse.cdt.codan.commands.runCodanCommand",1322833045495
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833045823
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833050190
opened,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1322833068713
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1322833068822
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322833092893
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322833117890
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1322833119018
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322833120812
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322833132672
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322833132953
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322833133078
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322833158195
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322833159630
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322833160363
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1322833161627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833161970
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833166347
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322833169498
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1322833170855
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1322833172025
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833172306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833175879
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833180362
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833324203
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322833324500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322833344499
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1322833345622
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833345934
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833352703
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1322833355543
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322833361845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833368308
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322833404017
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322833407542
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833547318
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1322833547474
error,log,,,"Variable references non-existent resource : ${workspace_loc:/Prog../../../Host/MicroBoot.exe}",1322833551606
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833551668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833571226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833575626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833599027
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1322833599090
error,log,,,"Variable references non-existent resource : ${workspace_loc:/../../Host/MicroBoot.exe}",1322833602647
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833602680
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833632051
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833635639
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833642925
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1322833642956
error,log,,,"Variable references non-existent resource : ${workspace_loc:/../../../Host/MicroBoot.exe}",1322833646513
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833646544
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833649274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833653720
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833692439
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1322833692486
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833696526
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833704186
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322833706206
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833708433
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322833717855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833719649
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1322833719743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833725272
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322833727875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833730916
failed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1322833730947
error,log,,,"Reference to undefined variable BuildArtifactFileBaseName",1322833737176
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833737208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833743653
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322833745135
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833751875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833761001
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833772903
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322833818923
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833824727
failed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1322833824758
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322833825944
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833827977
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322833851201
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322833856021
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322833889000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833894428
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1322833894506
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833899920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833900060
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833901082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322833936684
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322833944203
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322833944296
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322833971260
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322833971261
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322833977960
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322833977960
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322833988600
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322833988818
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322833988912
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322833998359
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322833998359
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322834011391
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834015160
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322834031160
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834034675
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1322834034738
error,log,,,"Reference to undefined variable OUTPUT_FILE_NAME",1322834038690
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834038736
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834043540
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834047869
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322834075932
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322834090408
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834102292
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1322834102370
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834107481
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322834110294
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834115721
failed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1322834115736
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322834116532
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1322834117678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834124229
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834126943
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1322834129350
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834133106
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834135882
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834142544
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834152808
failed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1322834152855
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834155570
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834158284
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1322834159095
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834159360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834162184
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1322834163432
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834163666
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834166458
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834223321
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834227611
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1322834227657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834231370
started,bundle,org.eclipse.tm.terminal.view,2.2.0.v201103142315,"org.eclipse.tm.terminal.view",1322834234537
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834429142
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1322834429187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834434710
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322834457080
