what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322856962654
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322856996025
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1322857021625
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1322857021641
started,bundle,org.eclipse.core.externaltools,1.0.100.v20110506,"org.eclipse.core.externaltools",1322857023247
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201109151620,"org.eclipse.cdt.debug.mi.ui",1322857026165
started,bundle,org.eclipse.cdt.dsf,2.2.0.201109151620,"org.eclipse.cdt.dsf",1322857026445
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.1.201109151620,"org.eclipse.cdt.dsf.gdb",1322857026477
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201109151620,"org.eclipse.cdt.dsf.gdb.ui",1322857026477
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201109151620,"org.eclipse.cdt.debug.core",1322857026789
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201109151620,"org.eclipse.cdt.debug.mi.core",1322857026789
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1322857036291
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322857038116
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322857040643
started,bundle,org.eclipse.cdt.debug.ui,7.1.1.201109151620,"org.eclipse.cdt.debug.ui",1322857041096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322857042905
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322857046649
started,bundle,org.eclipse.tm.terminal.view,2.2.0.v201103142315,"org.eclipse.tm.terminal.view",1322857050237
started,bundle,org.eclipse.tm.terminal,3.1.1.R33x_v201107181530,"org.eclipse.tm.terminal",1322857050237
opened,view,org.eclipse.tm.terminal.view,2.2.0.v201103142315,"org.eclipse.tm.terminal.view.TerminalView",1322857050456
activated,view,org.eclipse.tm.terminal.view,2.2.0.v201103142315,"org.eclipse.tm.terminal.view.TerminalView",1322857050503
started,bundle,org.eclipse.tm.terminal.serial,2.1.0.v201101042155,"org.eclipse.tm.terminal.serial",1322857051938
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322857067071
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322857069692
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322857069801
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322857072125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322857075510
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1322857075604
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322857080237
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322857080362
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1322857113574
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322857113855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322857117693
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322857122576
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322857128129
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322857128363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322857129424
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322857131546
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1322857170312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322857170436
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322857174336
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1322857175257
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322857175382
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322857179141
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322857223040
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.0.201109151620,"org.eclipse.cdt.build.crossgcc",1322857223601
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers.ui",1322857223601
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers",1322857223601
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201109151620,"org.eclipse.cdt.codan.ui.cxx",1322857223601
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201109151620,"org.eclipse.cdt.codan.core.cxx",1322857223601
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201109151620,"org.eclipse.cdt.launch.remote",1322857223601
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201109151620,"org.eclipse.cdt.debug.mi.ui",1322857223601
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201109151620,"org.eclipse.cdt.debug.mi.core",1322857223601
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201109151620,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1322857223648
